"Vandalism","Fire","Lightning","Wind","Hail","Vehicle","WaterNW","WaterW","Misc","Loss","Description"
1,0,0,0,0,0,0,0,0,500,"glass in door going into room is broken           "
1,0,0,0,0,0,0,0,0,90.69,"vandalism at Kennedy                              "
1,0,0,0,0,0,0,0,0,90.69,"graffiti at Thoreau                               "
0,0,0,0,0,0,1,0,0,10510.64,"water damage at Marquette M.S.                    "
1,0,0,0,0,0,0,0,0,90.69,"graffiti damage at West                           "
1,0,0,0,0,0,0,0,0,237.59,"vandalism at East High                            "
1,0,0,0,0,0,0,0,0,248.56,"graffiti at Kennedy                               "
0,0,0,0,0,1,0,0,0,1747.26,"laptop damaged at Mundo                           "
1,0,0,0,0,0,0,0,0,3348.05,"vandalism at Franklin                             "
1,0,0,0,0,0,0,0,0,200.66,"glass vandalsim at East                           "
1,0,0,0,0,0,0,0,0,100,"phone broke off wall by student                   "
1,0,0,0,0,0,0,0,0,200,"exit light broke from ceiling                     "
1,0,0,0,0,0,0,0,0,1013.35,"West HS - llm8670 - vandalism women's restroom    "
1,0,0,0,0,0,0,0,0,200,"spray painted gang sign on back of bldg           "
1,0,0,0,0,0,0,0,0,500,"Allis - llm-10779 - graffiti                      "
1,0,0,0,0,0,0,0,0,307.59,"door glass side entrance broken at LaFollette     "
1,0,0,0,0,0,0,0,0,500,"door glass shattered                              "
1,0,0,0,0,0,0,0,0,413.87,"breezeway door glass broken                       "
1,0,0,0,0,0,0,0,0,298.19,"crack in glass at Memorial                        "
1,0,0,0,0,0,0,0,0,500,"trophy case doors vandalized at West HS           "
1,0,0,0,0,0,0,0,0,500,"LaFollette - llm-011462 - graffiti                "
1,0,0,0,0,0,0,0,0,500,"Glendale - glass - llm -9461                      "
1,0,0,0,0,0,0,0,0,200,"graffiti on corn cob structure                    "
0,0,0,0,1,0,0,0,0,124.28,"broken sky lite                                   "
1,0,0,0,0,0,0,0,0,25,"Lindberg 11M-2289 fire ext. glass door broken     "
1,0,0,0,0,0,0,0,0,445.37,"patio door glass broken at East                   "
0,0,0,0,0,0,0,0,1,70,"Building Services - 6 foot ladder                 "
1,0,0,0,0,0,0,0,0,500,"Kennedy - llm012445 - graffiti                    "
1,0,0,0,0,0,0,0,0,500,"vandalism to doors at Jefferson MS                "
0,0,1,0,0,0,0,0,0,1000,"lightning damage to parking lights, breaker       "
1,0,0,0,0,0,0,0,0,400,"LaFollette - llm-010696 - glass                   "
1,0,0,0,0,0,0,0,0,90.69,"graffiti on parking lot sign                      "
1,0,0,0,0,0,0,0,0,500,"Hamilton MS - llm 9644 - graffiti                 "
1,0,0,0,0,0,0,0,0,400,"glass portion of exterior door kicked in          "
1,0,0,0,0,0,0,0,0,500,"East - llm-11169 - graffiti on tennis court       "
1,0,0,0,0,0,0,0,0,50,"Mansfield Stadium - llm9391 - mirror broken       "
1,0,0,0,0,0,0,0,0,383.69,"Mendota glass 11M-5069                            "
1,0,0,0,0,0,0,0,0,90.68,"LaFollette H.S. Partition damage 11M-5140         "
1,0,0,0,0,0,0,0,0,33.59,"exit light smashed, light cage missing            "
1,0,0,0,0,0,0,0,0,90.69,"graffiti on door at Emerson                       "
1,0,0,0,0,0,0,0,0,375.69,"broken outside windows - k-wing                   "
1,0,0,0,0,0,0,0,0,400,"LaFollette - llm-12118 - glass door               "
1,0,0,0,0,0,0,0,0,500,"graffiti on tennis court wall at West HS          "
1,0,0,0,0,0,0,0,0,300,"vandalism to handle causing leak at eye wash statn"
1,0,0,0,0,0,0,0,0,1422,"Allied - 11M12859 - fence damage                  "
0,0,0,0,0,0,0,0,1,934.99,"Building Services - snow blower missing           "
1,0,0,0,0,0,0,0,0,500,"graffiti damage to building                       "
0,0,1,0,0,0,0,0,0,23729.92,"Lightning damage EAST 11m-11644                   "
1,0,0,0,0,0,0,0,0,500,"West - llm9875 - traffiti under spec gym bridges  "
0,0,0,0,0,0,0,0,1,122,"Hamilton MS - batteries damaged                   "
1,0,0,0,0,0,0,0,0,100,"Memorial-11M13117-Glass/Vandalism                 "
1,0,0,0,0,0,0,0,0,300,"broken window - Blackhawk MS                      "
1,0,0,0,0,0,0,0,0,500,"broken display case/yearbooks                     "
1,0,0,0,0,0,0,0,0,400,"Gompers - glass/screen                            "
0,0,0,0,0,0,0,1,0,500,"roof leak into light fixture                      "
1,0,0,0,0,0,0,0,0,300,"Jefferson - llm-12218 - glass                     "
1,0,0,0,0,0,0,0,0,400,"East - llM-10002 - patio glass                    "
1,0,0,0,0,0,0,0,0,500,"Emerson - kiln fan, window, screens               "
1,0,0,0,0,0,0,0,0,500,"West - llm-10854 - ADA button                     "
1,0,0,0,0,0,0,0,0,500,"vandalism - laminated glass broken                "
1,0,0,0,0,0,0,0,0,3000,"Sherman - playground graffiti - llm 9412          "
1,0,0,0,0,0,0,0,0,299.73,"West H. S. 11M-4898 damage broken at West HS      "
1,0,0,0,0,0,0,0,0,1750,"Elvehjem Spray Paint 11M-4693                     "
1,0,0,0,0,0,0,0,0,500,"Mendota - llm 12981 - glass door 4                "
1,0,0,0,0,0,0,0,0,500,"exit light broken off ceiling at Lowell           "
1,0,0,0,0,0,0,0,0,500,"graffiti damage to 2 doors at Hoyt School         "
1,0,0,0,0,0,0,0,0,370.69,"Glendale Elementary 11M-5269                      "
1,0,0,0,0,0,0,0,0,100,"glass broken at West HS                           "
1,0,0,0,0,0,0,0,0,250,"west window damage at Mendota                     "
1,0,0,0,0,0,0,0,0,300,"East - 12M-1728 - glass                           "
1,0,0,0,0,0,0,0,0,300,"graffiti to 2 doors by thm at Hoyt                "
1,0,0,0,0,0,0,0,0,500,"Whitehorse-11M13001-Glass/vandalism               "
1,0,0,0,0,0,0,0,0,100,"black lighter marks under overhang                "
1,0,0,0,0,0,0,0,0,200,"EAST graffiti on tennis court retaining wall      "
1,0,0,0,0,0,0,0,0,300,"glass in door 3 broke at Jefferson MS             "
1,0,0,0,0,0,0,0,0,500,"Kennedy - 011158 - vandalism playgrnd equip       "
1,0,0,0,0,0,0,0,0,3800,"Leopold - light/camera damaged                    "
1,0,0,0,0,0,0,0,0,500,"Mendota - llm 11671 - glass/screen                "
1,0,0,0,0,0,0,0,0,300,"window cracked at Jefferson                       "
1,0,0,0,0,0,0,0,0,500,"toilets seats damaged at Leopold                  "
1,0,0,0,0,0,0,0,0,75,"sign missing at Doyle                             "
0,0,0,0,0,0,0,0,1,470,"Dell netbook taken from music room                "
1,0,0,0,0,0,0,0,0,583,"Whitehorse - llm-011076 - clock                   "
1,0,0,0,0,0,0,0,0,370.69,"front door glass #2 at Glendale cracked           "
1,0,0,0,0,0,0,0,0,500,"door glass broke at Jefferson MS                  "
1,0,0,0,0,0,0,0,0,300,"inside storm glass cracked - Lowell ES            "
1,0,0,0,0,0,0,0,0,300,"graffiti to baseball dugout                       "
1,0,0,0,0,0,0,0,0,1000,"entrance door window broken                       "
1,0,0,0,0,0,0,0,0,200,"exit door tagged with graffiti                    "
1,0,0,0,0,0,0,0,0,200,"graffiti on playground                            "
1,0,0,0,0,0,0,0,0,368.19,"front entrance door/glass #1 kicked in at Falk    "
1,0,0,0,0,0,0,0,0,400,"Huegel - llm10145 - glass                         "
0,0,0,0,0,0,1,0,0,38096.32,"Memorial - llm009735 - water damage               "
1,0,0,0,0,0,0,0,0,400,"Whitehorse - llm10519 - glass                     "
1,0,0,0,0,0,0,0,0,475,"East HS - llM8965 - telephone damaged             "
1,0,0,0,0,0,0,0,0,500,"Kennedy - graffiti to playground equip            "
1,0,0,0,0,0,0,0,0,642,"Cherokee - glass cracked - 007412                 "
1,0,0,0,0,0,0,0,0,500,"graffiti to two signs at Hoyt/MSCR                "
1,0,0,0,0,0,0,0,0,500,"Kennedy - llm 012254 - graffiti                   "
1,0,0,0,0,0,0,0,0,222,"over of smoke detector pulled off                 "
1,0,0,0,0,0,0,0,0,500,"LaFollette - llm 012697 - graffiti bridge         "
1,0,0,0,0,0,0,0,0,200,"graffiti on fence and gate                        "
1,0,0,0,0,0,0,0,0,300,"West - llm9719 - display case glass broken        "
1,0,0,0,0,0,0,0,0,500,"graffiti damage to side of gym                    "
1,0,0,0,0,0,0,0,0,200,"graffiti to property in open                      "
1,0,0,0,0,0,0,0,0,70.34,"damaged window screen at Sennett School           "
1,0,0,0,0,0,0,0,0,500,"Lincoln - llm011223 - glass window                "
1,0,0,0,0,0,0,0,0,1121,"bb holes in windows                               "
1,0,0,0,0,0,0,0,0,213,"glass broken at bottom of entry door              "
1,0,0,0,0,0,0,0,0,4698,"bb holes in several windows in two buildings      "
1,0,0,0,0,0,0,0,0,81.38,"pellet shots at door glass                        "
1,0,0,0,0,0,0,0,0,300,"West HS-llM8685-cafe doors, glass broken          "
1,0,0,0,0,0,0,0,0,300,"Memorial - 11976 - security camera damaged        "
1,0,0,0,0,0,0,0,0,400,"Kennedy - 010069 - door glass                     "
1,0,0,0,0,0,0,0,0,500,"East - llm-11168 - graffiti on shed               "
1,0,0,0,0,0,0,0,0,200,"graffit on two sheds in athletic field            "
1,0,0,0,0,0,0,0,0,100,"OKeeffe Middle School 11M-50112                   "
1,0,0,0,0,0,0,0,0,400,"Mendota - llm 9879 - door #6 glass                "
1,0,0,0,0,0,0,0,0,400,"Van Hise - llm-10610 - glass                      "
1,0,0,0,0,0,0,0,0,596.9,"student punched window - broke glass              "
0,0,0,0,0,0,0,1,0,16054.91,"mold on furniture, instruments, equipment         "
1,0,0,0,0,0,0,0,0,466.69,"La Follette H.S. 11M-5072                         "
1,0,0,0,0,0,0,0,0,544.14,"graffiti to sign in front of bldg - Hoyt          "
1,0,0,0,0,0,0,0,0,80,"pencil jammed into keyway                         "
1,0,0,0,0,0,0,0,0,500,"Allied - llm-11529 - graffiti                     "
1,0,0,0,0,0,0,0,0,500,"Lincoln - llm011087 - glass cafeteria             "
1,0,0,0,0,0,0,0,0,182.75,"Vand. Door frame 11M-4956                         "
1,0,0,0,0,0,0,0,0,200,"Hoyt School doors vandalized                      "
1,0,0,0,0,0,0,0,0,500,"LaFollette - llm-011899 - glass                   "
0,0,0,0,0,0,0,0,1,578.59,"walkie talkie radio missing                       "
1,0,0,0,0,0,0,0,0,500,"JMMS H.S. 11M-11662                               "
1,0,0,0,0,0,0,0,0,225.59,"exterior door glass broken                        "
1,0,0,0,0,0,0,0,0,200,"vandalism to door glass                           "
1,0,0,0,0,0,0,0,0,500,"graffiti on sign at Mendota                       "
1,0,0,0,0,0,0,0,0,300,"Kennedy - glass - vandalism - llm 009163          "
1,0,0,0,0,0,0,0,0,300,"door #7 glass broken - Glendale ES                "
1,0,0,0,0,0,0,0,0,732,"Lafollette - projector stolen                     "
1,0,0,0,0,0,0,0,0,250,"glass door kicked by student - Marquette/O'Keefe  "
1,0,0,0,0,0,0,0,0,150,"Madison Memorial Tennis Courts - vandalism        "
0,0,0,0,0,1,0,0,0,4471.41,"while plowing light pole hit and knocked down     "
1,0,0,0,0,0,0,0,0,200,"graffit at Leopold                                "
1,0,0,0,0,0,0,0,0,400,"Memorial - llm-010177 - door glass broke          "
1,0,0,0,0,0,0,0,0,500,"glass on fire exit door broken                    "
1,0,0,0,0,0,0,0,0,500,"Memorial - llm 13117 - door glass broken          "
1,0,0,0,0,0,0,0,0,500,"Hoyt - llM8476 - graffiti                         "
1,0,0,0,0,0,0,0,0,500,"entrance door 3 glass broken at Wright            "
1,0,0,0,0,0,0,0,0,300,"broken door glass at Leopold                      "
1,0,0,0,0,0,0,0,0,1329.78,"Memorial H.S. 11M-005150                          "
1,0,0,0,0,0,0,0,0,204.34,"glass breakage                                    "
0,0,0,0,0,0,1,0,0,2000,"steam pipe burst and leaked water under tile      "
0,0,0,0,0,1,0,0,0,9757.4,"snow plowing - hit light pole                     "
1,0,0,0,0,0,0,0,0,500,"16 window screens damaged at Lincoln ES           "
0,1,0,0,0,0,0,0,0,2500,"electrical damage to refrigerator and contents    "
0,0,0,1,0,0,0,0,0,338,"West - llm-9816 - batting cage                    "
1,0,0,0,0,0,0,0,0,400,"bLACK HAWK - 12466 - glass room #131              "
1,0,0,0,0,0,0,0,0,300,"door broken by student at Frank Allis ES          "
0,0,0,0,0,0,1,0,0,4588.77,"La Follette 11M-0949 pipe burst - damaged outlets "
1,0,0,0,0,0,0,0,0,90.69,"glass door display case broken                    "
1,0,0,0,0,0,0,0,0,500,"West HS - llm 8022 - graffiti on heat connector   "
1,0,0,0,0,0,0,0,0,500,"O'Keeffe - llm-11933 - graffiti to sidewalk       "
1,0,0,0,0,0,0,0,0,212.5,"glass broke by student                            "
1,0,0,0,0,0,0,0,0,250,"Jefferson - req #132678 - bench damaged           "
0,0,0,1,0,0,0,0,0,3750,"wind damge to roof                                "
0,0,0,0,0,0,0,1,0,1000,"water damage to school bldg                       "
1,0,0,0,0,0,0,0,0,250,"glass broken - West HS                            "
1,0,0,0,0,0,0,0,0,400,"Jefferson - llm 012308 - glass                    "
1,0,0,0,0,0,0,0,0,200,"graffiti on brick wall, picnic tables             "
1,0,0,0,0,0,0,0,0,400,"Mendota - llm 12933 - glass                       "
1,0,0,0,0,0,0,0,0,500,"West HS - llm 10019 - graffiti                    "
1,0,0,0,0,0,0,0,0,300,"Van Hise - cracked glass - llm-009698             "
1,0,0,0,0,0,0,0,0,1300,"vandalism to several screens                      "
1,0,0,0,0,0,0,0,0,300,"broken door/glass at LaFollette HS                "
1,0,0,0,0,0,0,0,0,300,"graffiti on front wall of Hoyt School             "
1,0,0,0,0,0,0,0,0,500,"graffit on outside wall at Sandburg               "
1,0,0,0,0,0,0,0,0,300,"glass on door cracked at Jefferson MS             "
1,0,0,0,0,0,0,0,0,500,"West HS - llm8377 - graffiti boy's restroom       "
1,0,0,0,0,0,0,0,0,400,"Elvehjem -  12283 - broken window                 "
1,0,0,0,0,0,0,0,0,662,"entrance patition glass broken                    "
1,0,0,0,0,0,0,0,0,200,"graffiti on tennis practice backstop              "
0,0,0,0,0,0,0,0,1,8754,"Lincoln-fence damage                              "
1,0,0,0,0,0,0,0,0,100,"spray paint on outside doors at Sandburg          "
0,1,0,0,0,0,0,0,0,100,"Memorial - llm9202 - fire extinguisher            "
1,0,0,0,0,0,0,0,0,500,"Whitehorse - llm010438 - graffiti                 "
1,0,0,0,0,0,0,0,0,500,"graffiti on outside sign at Hoyt                  "
1,0,0,0,0,0,0,0,0,300,"hole in glass panel at Hamilton                   "
1,0,0,0,0,0,0,0,0,100,"Vandalism Tech Ed Doors                           "
1,0,0,0,0,0,0,0,0,645.87,"Black Hawk - llm-11705 - bullet hole - glass      "
0,0,0,0,0,1,0,0,0,200,"Elvehjem - 12577 - glass room 140                 "
1,0,0,0,0,0,0,0,0,256.59,"bb hole/glass breakage in door 4 at Mendota       "
0,0,0,0,0,0,1,0,0,200,"Shabazz - llM4166 - water damaged monitor         "
1,0,0,0,0,0,0,0,0,250,"Whitehorse-llM-008566 - glass broken              "
1,0,0,0,0,0,0,0,0,521.05,"O'Keeffe - 010048 - light                         "
1,0,0,0,0,0,0,0,0,400,"Black Hawk - llm-010650 - glass                   "
1,0,0,0,0,0,0,0,0,150,"Whitehorse - llm-010613 - screens                 "
1,0,0,0,0,0,0,0,0,100,"Sennett MS llM7164 - exit sign vandalized         "
1,0,0,0,0,0,0,0,0,500,"Wright - llm13023 - glass                         "
1,0,0,0,0,0,0,0,0,181.37,"West H.S. Grafiti 11M-5154                        "
1,0,0,0,0,0,0,0,0,300,"Leopold - 12468 - cafe door glass                 "
1,0,0,0,0,0,0,0,0,500,"Lincoln - llm 011691 - play structure plexiglass  "
1,0,0,0,0,0,0,0,0,459.87,"Mendota - llm 12984 - glass room 11               "
1,0,0,0,0,0,0,0,0,500,"Hoyt - llm 8087 - graffiti to dumpsters/signs     "
0,0,0,1,0,0,0,0,0,500,"wind damage to netting in baseball field          "
0,0,0,0,0,1,0,0,0,650,"Olson  ES - llm008119 - vehicle damaged bench     "
1,0,0,0,0,0,0,0,0,400,"LaFollette - llm-010898 - glass                   "
1,0,0,0,0,0,0,0,0,521.87,"Memorial - broken glass                           "
1,0,0,0,0,0,0,0,0,385.69,"broken inside door glass at auto shop             "
0,0,0,1,0,0,0,0,0,4196.07,"roof vent covers blown off roof                   "
1,0,0,0,0,0,0,0,0,181.38,"Elvehjem - 12281 - graffiti/glass                 "
1,0,0,0,0,0,0,0,0,200,"Cherokee - glass - vandalism - llm 009340         "
1,0,0,0,0,0,0,0,0,300,"graffiti ourside of building at Hamilton          "
1,0,0,0,0,0,0,0,0,400,"West HS-llm8700-Room 143 glass                    "
1,0,0,0,0,0,0,0,0,500,"wall mount light switch damaged                   "
1,0,0,0,0,0,0,0,0,200,"marker damage (tagging) to Lake View Elem building"
1,0,0,0,0,0,0,0,0,300,"Sennett MD - llm10127 - glass                     "
1,0,0,0,0,0,0,0,0,1000,"Sennett - entrance door                           "
1,0,0,0,0,0,0,0,0,350,"Sandburg - llm 11617 - lights                     "
1,0,0,0,0,0,0,0,0,518.45,"Van Hise (Hamilton) llm-11877 - glass             "
1,0,0,0,0,0,0,0,0,300,"main entrance door glass broken                   "
1,0,0,0,0,0,0,0,0,300,"entrance doors at Hoyt tagged w/graffiti          "
0,0,0,0,0,0,0,1,0,250,"plaster broken off from water damage              "
1,0,0,0,0,0,0,0,0,400,"West - llm11201 - glass                           "
1,0,0,0,0,0,0,0,0,400,"Lincoln - llm011196 - glass door                  "
1,0,0,0,0,0,0,0,0,400,"Elvehjem - llm009808 - broken door glass          "
1,0,0,0,0,0,0,0,0,500,"Hawthorn 11M-2351 glass damage in rooms 28 and 32 "
1,0,0,0,0,0,0,0,0,1448,"Schenk - llm-010928 - yard light                  "
1,0,0,0,0,0,0,0,0,300,"toy thrown at window, pane broken                 "
1,0,0,0,0,0,0,0,0,300,"door glass broken at Sherman School               "
1,0,0,0,0,0,0,0,0,500,"parking lot entrance door at Thoreau broken       "
1,0,0,0,0,0,0,0,0,500,"West  - llm 12531 - graffiti parking lot wall     "
0,0,0,0,0,0,0,0,1,625,"Thoreau - llm 13201 - Thoreau                     "
1,0,0,0,0,0,0,0,0,4000,"Vandalism, TV taken, window broken                "
1,0,0,0,0,0,0,0,0,1357,"Memorial - 11844 - fans damaged by kicked balls   "
1,0,0,0,0,0,0,0,0,500,"Hoyt - llm 8811 - graffiti on doors, windows,signs"
0,0,0,0,0,0,0,0,1,400,"Lincoln-12M000283-Glass Break                     "
1,0,0,0,0,0,0,0,0,988.87,"Black Hawk - OW 11496 - glass                     "
1,0,0,0,0,0,0,0,0,448.93,"broken window at Crestwood                        "
1,0,0,0,0,0,0,0,0,200,"Sherman - llm 12307 - glass                       "
1,0,0,0,0,0,0,0,0,2000,"Kennedy - llm012557 - graffiti lewd               "
1,0,0,0,0,0,0,0,0,500,"Lincoln - 037-llm-11023 - glass                   "
1,0,0,0,0,0,0,0,0,200,"Lake View Elem. spray paint windows-tree trunks   "
1,0,0,0,0,0,0,0,0,383,"broken window in pool office area                 "
1,0,0,0,0,0,0,0,0,2317,"theft of laptop                                   "
0,0,1,0,0,0,0,0,0,12141.34,"lightning damage to transfer switch               "
0,0,0,1,0,0,0,0,0,12180.23,"Wind Damage                                       "
0,0,1,0,0,0,0,0,0,39770,"lightning damage at MS                            "
1,0,0,0,0,0,0,0,0,4378.91,"theft of wire at Star Center ES                   "
0,0,0,0,0,0,0,1,0,35800,"heavy snow on loader ruined area                  "
0,0,1,0,0,0,0,0,0,7640.07,"lightning damage at ES                            "
0,0,0,0,0,0,0,1,0,107205.83,"Pipes froze/water damage at E/S                   "
0,0,1,0,0,0,0,0,0,17078.11,"lightning damage                                  "
0,0,1,0,0,0,0,0,0,1776.29,"lightning damage                                  "
0,0,0,0,0,0,0,0,1,2689.34,"power surge damage to generator                   "
0,0,0,0,0,1,0,0,0,2029,"garage door damaged                               "
1,0,0,0,0,0,0,0,0,4770,"floor damaged                                     "
0,0,0,0,0,0,0,0,1,2118.71,"electrical surge caused network problems          "
0,0,0,0,0,0,0,1,0,29375,"freeze caused univents to freeze and burst        "
0,0,1,0,0,0,0,0,0,5648.33,"lightning damage at Badger HS                     "
0,0,1,0,0,0,0,0,0,9951,"lightning damage at HS                            "
0,1,0,0,0,0,0,0,0,25634,"fire & smoke damage at Badger HS                  "
0,0,0,0,0,0,0,0,1,4205.48,"food spoilage at Badger HS                        "
0,0,1,0,0,0,0,0,0,7697.99,"lightning damage at Eastview Elem                 "
0,0,1,0,0,0,0,0,0,42196,"lightning damage at Middle                        "
0,0,1,0,0,0,0,0,0,81120,"lightning damaged compressor at HS                "
0,0,0,0,0,0,0,1,0,33050,"water damage at high school                       "
0,0,1,0,0,0,0,0,0,46175,"lightning damage to OOC system                    "
0,0,0,0,0,0,0,1,0,8511.8,"heating coils froze and were damaged              "
0,0,0,0,0,0,1,0,0,1204.94,"Damage to pump                                    "
0,0,1,0,0,0,0,0,0,16921.5,"lightning damage                                  "
0,0,1,0,0,0,0,0,0,4949.44,"lightning damage to phones                        "
0,0,0,0,0,1,0,0,0,1903,"bus garage damaged                                "
0,0,1,0,0,0,0,0,0,1612.5,"lightning damage at HS                            "
1,0,0,0,0,0,0,0,0,2294.33,"vandalism damage                                  "
0,0,0,0,0,1,0,0,0,7607,"building damaged by vehicle at HS                 "
0,0,0,0,0,0,1,0,0,38121.91,"water damage at MS                                "
0,0,1,0,0,0,0,0,0,2060.84,"lightning damage at McKinley                      "
1,0,0,0,0,0,0,0,0,1476.12,"vandalism-Locust Lane ES                          "
0,0,1,0,0,0,0,0,0,2418,"lightning damage at Roosevelt ES                  "
1,0,0,0,0,0,0,0,0,4326.92,"vandalism damage at Northwoods ES                 "
0,0,0,0,0,1,0,0,0,1743,"fenced damaged at Putnam ES                       "
0,0,0,0,0,0,0,1,0,2406.33,"water dmg due to frozen pipes NHS                 "
0,1,0,0,0,0,0,0,0,1375.69,"fire damage to motor                              "
0,0,1,0,0,0,0,0,0,1687.71,"Lightning damage at Admin Bldg                    "
0,0,1,0,0,0,0,0,0,2791.46,"lightning damage                                  "
0,0,0,0,0,1,0,0,0,1594,"fence damaged by plow                             "
1,0,0,0,0,0,0,0,0,1352.83,"vandalism damage at North HS                      "
0,0,0,0,0,1,0,0,0,1048.25,"garage door dmgd when it closed on bumper of veh  "
1,0,0,0,0,0,0,0,0,1485.69,"graffiti at North High                            "
0,0,1,0,0,0,0,0,0,42981.69,"lightning damage at multiple sites                "
0,0,0,0,0,0,0,0,1,2866.13,"power surge at Memorial High                      "
0,0,1,0,0,0,0,0,0,19581.6,"light damage and water damage to schools          "
0,0,0,0,0,1,0,0,0,2941.7,"students using flatbed trucks ran into steel doors"
1,0,0,0,0,0,0,0,0,6523.85,"vandalism to fire doors                           "
0,0,0,0,0,1,0,0,0,4680,"employee backed into light pole                   "
0,0,1,0,0,0,0,0,0,26147.45,"Lightning Damages to DeLong                       "
1,0,0,0,0,0,0,0,0,510,"vandalism damage at Halmstad ES                   "
0,0,0,0,0,0,1,0,0,7985.44,"water damage at school                            "
0,1,0,0,0,0,0,0,0,104275.35,"fire in dust collecting system at HS              "
0,0,1,0,0,0,0,0,0,12956.71,"lightning damage                                  "
0,0,0,0,0,1,0,0,0,1276,"fence damaged                                     "
0,0,1,0,0,0,0,0,0,29132.5,"lightning damage at ES                            "
0,0,1,0,0,0,0,0,0,7252.48,"lightning damage at Central HS                    "
1,0,0,0,0,0,0,0,0,5000,"glass vandalism at Blakewood ES                   "
0,0,1,0,0,0,0,0,0,270806.72,"lightning damage to chiller cooling unit          "
1,0,0,0,0,0,0,0,0,991.72,"glass vandalism at HS                             "
1,0,0,0,0,0,0,0,0,2696.81,"theft of equipment from HS                        "
0,0,0,0,0,0,0,1,0,11913.4,"water damage at HS                                "
1,0,0,0,0,0,0,0,0,2761.58,"theft of electronics at HS                        "
0,0,0,0,0,0,0,1,0,24719.01,"water damage at ES                                "
1,0,0,0,0,0,0,0,0,3533.38,"Break in & theft at HS                            "
0,1,0,0,0,0,0,0,0,313862.09,"fire damage at Dunwood Center                     "
0,0,1,0,0,0,0,0,0,23075.94,"lightning damage at ES                            "
0,0,0,0,0,0,1,0,0,6246.98,"water damage at Shattuck MS                       "
0,0,1,0,0,0,0,0,0,32501.24,"storm damage                                      "
0,0,1,0,0,0,0,0,0,22386,"lightning damage at Clayton ES                    "
0,0,0,0,0,0,0,1,0,3182,"water damage at high school                       "
0,0,0,0,0,0,0,1,0,16960,"water damage to telephones                        "
0,1,0,0,0,0,0,0,0,69440,"fire damage (fireworks)                           "
1,0,0,0,0,0,0,0,0,629.29,"theft of tools at HS                              "
0,1,0,0,0,0,0,0,0,713251,"fireworks damage - (refer to claim 20071161)      "
0,0,0,0,1,0,0,0,0,13704,"hail damage at school                             "
0,1,0,0,0,0,0,0,0,20000,"fireworks damaged roof                            "
0,0,0,1,0,0,0,0,0,8079.22,"wind damage to goal & storage unit                "
0,1,0,0,0,0,0,0,0,1250.93,"fire & smoke damage at HS                         "
0,0,1,0,0,0,0,0,0,3602.95,"lightning damage at Little Wolf HS                "
0,0,0,0,0,0,1,0,0,2018,"water damage to computer                          "
0,0,0,0,0,1,0,0,0,425.03,"garage door damaged at MS                         "
1,0,0,0,0,0,0,0,0,750,"Vandalism damage at Wolf High                     "
0,0,1,0,0,0,0,0,0,3938.67,"lightning damaged phone system                    "
0,0,0,0,0,0,1,0,0,4189.77,"water damage at Little Wolf H.S.                  "
0,0,1,0,0,0,0,0,0,1640.54,"lightning damage to PA system at MMS              "
0,0,0,0,0,0,0,1,0,170075.53,"leak on gym roof damaged floor                    "
0,0,1,0,0,0,0,0,0,9520.14,"lightning damage to phone system boards           "
0,0,1,0,0,0,0,0,0,18610,"lightning damage to bell/alarm system             "
1,0,0,0,0,0,0,0,0,1066,"vandalism & theft at HS                           "
0,0,0,0,0,0,0,1,0,7522.63,"water damage at HS                                "
0,0,0,0,0,0,0,0,1,5144.33,"power surge damage                                "
0,0,0,0,0,0,0,0,1,26492.78,"power surge at Oakdale ES                         "
0,0,0,0,0,0,0,1,0,7377.32,"water damage at LaGrange ES                       "
1,0,0,0,0,0,0,0,0,1818.99,"vandalism at Lemonweir                            "
1,0,0,0,0,0,0,0,0,4189.55,"vandalism at Lemonweir                            "
0,0,1,0,0,0,0,0,0,2894,"lightning damage at HS                            "
1,0,0,0,0,0,0,0,0,5087.59,"break in & theft at high school                   "
0,0,1,0,0,0,0,0,0,3515.48,"Lightning strike at the High School               "
0,0,0,0,0,0,0,1,0,5372,"water damage to school                            "
0,0,0,0,0,0,0,0,1,12319.17,"power surge to HVAC                               "
0,0,0,0,0,0,0,1,0,129639.4,"water damage to boiler room                       "
1,0,0,0,0,0,0,0,0,33423,"bleachers damaged at East HS                      "
0,0,1,0,0,0,0,0,0,5962,"lightning damage at North High                    "
0,0,0,0,0,0,0,0,1,7778.17,"pipes fell & damaged at West HS                   "
0,0,0,0,0,0,1,0,0,7557,"water damage at Nienhaus Field                    "
1,0,0,0,0,0,0,0,0,6575,"glass damage at Ferber ES                         "
0,0,0,0,0,0,1,0,0,21626.26,"water damage at west                              "
0,0,0,0,0,0,1,0,0,19895.86,"water damage at Lincoln ES                        "
0,0,0,0,0,0,1,0,0,19983.18,"water damage at Lincoln Elementary                "
1,0,0,0,0,0,0,0,0,5475,"vandalism damage at Horizons ES                   "
0,0,0,0,0,0,0,1,0,9082.58,"water damage at Lincoln ES                        "
1,0,0,0,0,0,0,0,0,8133.02,"vandalism at the WHS locker room                  "
0,0,0,0,0,0,0,1,0,16248.2,"Water damage at Horizons Elem                     "
0,0,0,0,0,0,0,0,1,10292.57,"power surge at North High                         "
0,0,0,0,0,0,0,1,0,15940.95,"water/wind damage to building/contents            "
0,0,0,0,0,0,0,1,0,24109.38,"water damage at Franklin Elementary               "
